cell,model,method,prompt,reward,ba_clip,ba_conditions,iteration,prompt_length,category
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Decide the dominant content.
Definitions:
- SPEECH = human voice, spoken words, syllables, conversational cues.
- NONSPEECH = music, tones/beeps, environmental noise, silence.
Output exactly: SPEECH or NONSPEECH.",0.85,0.85,,13,212,Contrastive/definitions
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"If there is any hint of human voice (even faint/short), label SPEECH; otherwise NONSPEECH.
Answer: SPEECH or NONSPEECH.",0.65,0.65,,13,119,Liberal bias
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"TASK: Speech detection. Is human voice/speech present in this audio?
Answer: SPEECH or NONSPEECH.",0.75,0.75,,13,97,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Make a definite decision for the clip.
Output exactly one token: SPEECH or NONSPEECH.",0.85,0.85,,13,85,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,Does this audio contain human speech? Answer exactly one token: SPEECH or NONSPEECH.,0.9,0.9,,13,84,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Label SPEECH only if human voice is clearly present; otherwise label NONSPEECH.
Answer: SPEECH or NONSPEECH.",0.75,0.75,,13,108,Conservative bias
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Listen for human voice. If present: SPEECH. Otherwise: NONSPEECH.
Answer:",0.9,0.9,,13,73,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Binary classification task.
Q: Does this contain human speech?
If confident YES → SPEECH
If confident NO → NONSPEECH
Answer:",0.6,0.6,,13,124,One-shot example
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Decide the dominant content.
Definitions:
- SPEECH = human voice, spoken words, syllables, conversational cues.
- NONSPEECH = music, tones/beeps, environmental noise, silence.
Output exactly: SPEECH or NONSPEECH.",0.95,0.95,,14,212,Contrastive/definitions
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,Classify this audio. Output only: SPEECH or NONSPEECH.,0.9,0.9,,14,54,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Decide the dominant content.
Definitions:
- SPEECH = human voice, spoken words, syllables, conversational cues.
- NONSPEECH = music, tones/beeps, environmental noise, silence.
Output exactly: SPEECH or NONSPEECH.",0.95,0.95,,14,212,Contrastive/definitions
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Label SPEECH only if human voice is clearly present; otherwise label NONSPEECH.
Answer: SPEECH or NONSPEECH.",0.7,0.7,,14,108,Conservative bias
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,Human speech present? Answer: SPEECH or NONSPEECH.,0.75,0.75,,14,50,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"You will answer with one token only.
<question>Does this audio contain human speech?</question>
<answer>SPEECH or NONSPEECH only</answer>",0.9,0.9,,14,137,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Focus on cues of human vocal tract (formants, syllabic rhythm, consonant onsets).
Answer exactly: SPEECH or NONSPEECH.",0.85,0.85,,14,118,Acoustic focus
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Binary classification task.
Q: Does this contain human speech?
If confident YES → SPEECH
If confident NO → NONSPEECH
Answer:",0.65,0.65,,14,124,One-shot example
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Decide the dominant content.
Definitions:
- SPEECH = human voice, spoken words, syllables, conversational cues.
- NONSPEECH = music, tones/beeps, environmental noise, silence.
Output exactly: SPEECH or NONSPEECH.",0.95,0.95,,15,212,Contrastive/definitions
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,Does this audio contain human speech? Answer exactly one token: SPEECH or NONSPEECH.,0.95,0.95,,15,84,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Detect human speech. Treat the following as NONSPEECH: pure tones/beeps, clicks, clock ticks, music, environmental noise, silence.
Answer: SPEECH or NONSPEECH.",0.8,0.8,,15,159,Contrastive/definitions
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Make a definite decision for the clip.
Output exactly one token: SPEECH or NONSPEECH.",0.75,0.75,,15,85,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"Listen for human voice. If present: SPEECH. Otherwise: NONSPEECH.
Answer:",0.85,0.85,,15,73,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,Classify this audio. Output only: SPEECH or NONSPEECH.,0.8,0.8,,15,54,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,"TASK: Speech detection. Is human voice/speech present in this audio?
Answer: SPEECH or NONSPEECH.",0.75,0.75,,15,97,Binary directive
09_qwen3_omni_opro_template,Qwen3,OPRO-Tmpl,Binary decision. Output exactly one token: SPEECH or NONSPEECH.,0.7,0.7,,15,63,Binary directive
